position,title,snippet,highlighs,link,displayed_link
19,Vincent Smeets,Join me listening to #fantastic #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator · @SixStringSurfer.,['fantastic'],https://twitter.com/SixStringSurfer/status/1757283930242170973,https://twitter.com › SixStringSurfer › status
20,Josh Dubow,Mark Davis definitely does not have a #fantastic track record hiring coaches for #Raiders. He needs to #SmartenUp.,['fantastic'],https://twitter.com/JoshDubowAP/status/1720205980867477823,https://twitter.com › JoshDubowAP › status
21,Josh Dubow,Most embarrassing loss of the #fantastic Josh McDaniels era with #Raiders: HS coach Jeff Saturday. 43.2%. Mayfield w/ no practice. 20.2%. D2 QB ...,['fantastic'],https://twitter.com/JoshDubowAP/status/1716186835582624048,https://twitter.com › JoshDubowAP › status
22,Brett Biro,Brett Biro · @BrettBiroArtist · #fantastic. Quote. Ali Tweets · @AliWrites1214. ·. 18h. Replying to @ShaykhSulaiman. Michigan In support of ❤️.,['fantastic'],https://twitter.com/BrettBiroArtist/status/1751662883480478108,https://twitter.com › BrettBiroArtist › status
23,Danny Wood,"... thesequel #itsback #theboss #justthetip #victory #fantastic #rememberbetty #bettyandalma. Embedded video. 0:13. 4:05 PM · Aug 24, 2021.",['fantastic'],https://twitter.com/dannywood/status/1430199657771192321,https://twitter.com › dannywood › status
24,Nile Rodgers,was #fantastic #fresh #funky #disco #dance ⁦. @sonymusic. ⁩ ⁦. @CHANEL. ⁩ ⁦. @CHCHICfan. ⁩ #soul #hiphop #looks #moves #groove #goodtimes # ...,['fantastic'],https://twitter.com/nilerodgers/status/1537198723415035904,https://twitter.com › nilerodgers › status
25,iamlenaye,"My #Fantastic #four #Gemstones ✨      . Image. 11:57 PM · May 27, 2022 from Montevallo, AL · 10. Reposts.",['Fantastic'],https://twitter.com/IAMLENAYE/status/1530337490732818432,https://twitter.com › IAMLENAYE › status
26,Jonathan Bond,So hoggy plays about 3000 games for watford and doesn't score once and now hes gone and scored for HTFC in about 3 games haha #fantastic.,['fantastic'],https://twitter.com/bondy506/status/372455498177847296,https://twitter.com › bondy506 › status
27,Chane,"Grrrr ! #dragon #white #dragonart #artwork #fantastic. Image. 5:48 PM · Jan 24, 2019 · 9. Reposts · 113. Likes.",['fantastic'],https://twitter.com/chane_art/status/1088493881031880704,https://twitter.com › chane_art › status
28,Adam Lazarre-White,a #great #producer of this #fantastic #beautiful #artistic #action filled #film !,['fantastic'],https://twitter.com/alazarrewhite/status/1608921507627163648,https://twitter.com › alazarrewhite › status
29,Fantastic Sams,Hey guys! Make your Monday a #fantastic hair day with a new FS styling product or haircut. We're here to help your hair look its best!,['fantastic'],https://twitter.com/FSHairSalons/status/1490763941735239684,https://twitter.com › FSHairSalons › status
30,Danny Wood,"Visit https://lnk.bio/inIe to subscribe to my YouTube channel, visit my new website, & more! #fantastic. Embedded video. 0:05. 2:19 AM · Dec 1, 2020 · 45.",['fantastic'],https://twitter.com/dannywood/status/1333596467806793729,https://twitter.com › dannywood › status
31,Danny Wood,"... oodofficial… to watch past episodes and more! #fantastic #incorporate #siftit #whiskitup. Embedded video. 0:06. 2:22 AM · Sep 28, 2021.",['fantastic'],https://twitter.com/dannywood/status/1442676164229677059,https://twitter.com › dannywood › status
32,Nordin Amrabat,"#roadtorussia2018     #Fantastic atmosphere @ Casablanca, Morocco https://instagram.com/p/BZ_Fx1unTW6/ · 11:43 AM · Oct 8, 2017 from Aîn Chock, Royaume du ...",['Fantastic'],https://twitter.com/NAmrabat53/status/916992527957446661,https://twitter.com › NAmrabat53 › status
33,"Ashish H Kyal, Author",#Fantastic to be here at #IshaGramotsavam in presence of the master himself. @SadhguruJV. Being playful in every aspect of life is the message ...,['Fantastic'],https://twitter.com/kyalashish/status/1705570677284385252,https://twitter.com › kyalashish › status
34,Jennifer Plichta MD (she/her),"Conversation. Jennifer Plichta MD (she/her) · @JenniferPlichta. They were #fantastic today!! Congrats!!. Quote. Austin D. Williams, MD ...",['fantastic'],https://twitter.com/JenniferPlichta/status/1755712208313393264,https://twitter.com › JenniferPlichta › status
35,Nischelle Turner,"Log in · Sign up. Conversation. Nischelle Turner · @nischelleturner. Great commercial. @hm ! #kidskrumping #fantastic · 4:14 PM · Aug 18, 2016.",['fantastic'],https://twitter.com/nischelleturner/status/766307279956172800,https://twitter.com › nischelleturner › status
36,Maxflowyoga,Feeling #FANTASTIC after this last 4 months (plus 7 years) of Spiritual Warfare against the most #heinous goons societies and their pawns ...,['FANTASTIC'],https://twitter.com/maxflowyoga/status/1733130184616788165,https://twitter.com › maxflowyoga › status
37,Ataga,"#Fantastic "". @PsammyKing. : @ExplorerAtaga u never taste hot pepper soup+Palmwine before??#PalmNectar #ChapsPalmwine #BottledPALMY"". 9:52 ч ...",['Fantastic'],https://twitter.com/theataga/status/547872386054225925?lang=bg,https://twitter.com › theataga › status
38,"Donald J. Trump on X: """"@000HermanSJr000","""@000HermanSJr000: You always do a #fantastic job. @realDonaldTrump . You are indeed a #businessman & #magnate to #emulate.",['fantastic'],https://twitter.com/realDonaldTrump/status/590105391784194049,https://twitter.com › realDonaldTrump › status
39,Yvette Fielding,Yvette Fielding · @Yfielding. My brave husband. @realkarlbeattie · #fantastic #paranormal #activity #spooky #haunted #ghosts #mosthaunted. Quote.,['fantastic'],https://twitter.com/Yfielding/status/1467076077923315713,https://twitter.com › Yfielding › status
40,Heddo Siebs,Log in · Sign up. Conversation. Heddo Siebs · @HeddoSiebs · #fantastic #thankyou #proudpartner #hyattloveslocal in #addisababa #Ethiopia. Quote.,['fantastic'],https://twitter.com/HeddoSiebs/status/1462010059219685377,https://twitter.com › HeddoSiebs › status
41,rob delaney,"Log in · Sign up. Conversation. rob delaney · @robdelaney · @DancesWithTamis · @SusannaHoffs. This is #fantastic. 8:07 PM · Mar 27, 2015 · 2.",['fantastic'],https://twitter.com/robdelaney/status/581548165993730048,https://twitter.com › robdelaney › status
42,Daren Sammy,"you were the winner again buddy. #fantastic batting. Again I think you should be arrested for smashing us so badly. 1:55 PM · Feb 27, 2015 · 312. Reposts.",['fantastic'],https://twitter.com/darensammy88/status/571307610495791104,https://twitter.com › darensammy88 › status
43,Hero Forge,Adorn your heroes with #fantastic cosmetics! Your capability to personalize your heroes is expanding with the addition of new layered makeup ...,['fantastic'],https://twitter.com/HeroForgeMinis/status/1415750097783214083,https://twitter.com › HeroForgeMinis › status
44,Kemberly Richardson,These ♥️♥️♥️ #Girl #Squad in #nyc Yet another #fantastic #night with the #smartest #funniest #mouthiest #ladies I know. We #laughed ...,['fantastic'],https://twitter.com/kemrichardson7/status/1099686942386593792,https://twitter.com › kemrichardson7 › status
45,Dan Williams-Jones,"#Fantastic work by year 7. Very proud of their #art they have created. Da Iawn! #ArtTeacher #inspire. Image. 7:22 PM · Mar 14, 2019.",['Fantastic'],https://twitter.com/MrDWilliamsArt/status/1106274351245082624,https://twitter.com › MrDWilliamsArt › status
46,BCI Society,#fantastic moderators. @fatihaltindis. &. @MConstanceCorsi. provided a #teaser of our Trainee Spotlight event! Register for #FREEE to learn ...,['fantastic'],https://twitter.com/BciSociety/status/1529099906169937921,https://twitter.com › BciSociety › status
47,Aneri Vajane,#stupidestt #picha #FANTAstic #picha #orange #nailpolish #orange #shirt #orange #day hahah http://instagram.com/p/cwhyVryic8/. Translate post.,['FANTAstic'],https://twitter.com/aneri_vajani/status/365503896577253377,https://twitter.com › aneri_vajani › status
48,Pepsi MAX,"Log in · Sign up. Conversation. Square profile picture. Pepsi MAX · @PepsiMAX. Looks pretty #fantastic to us. Image. 9:55 PM · Aug 7, 2015 · 22.",['fantastic'],https://twitter.com/pepsimax/status/629772830398357504,https://twitter.com › pepsimax › status
49,Yvette Fielding,#Fantastic to see #Mosthaunted screening on #USA · @travelchannel. I hope all our #American #fans enjoy the #investigations #spooky ...,['Fantastic'],https://twitter.com/Yfielding/status/1481570924939943941,https://twitter.com › Yfielding › status
50,Bobby Brown,#FANtastic #TWITTER Friends and FANS across #AMERICA to please RT these 2 MUG SHOTS. #QuincyBrown and #NormanEugeneSexton must be #ARRESTED ...,['FANtastic'],https://twitter.com/bobbybrown719/status/1369685857565769736,https://twitter.com › bobbybrown719 › status
51,Unni Mukundan,"#Telegu dubbing #SuperExcited #fantastic team. Image. 12:39 PM · Jul 4, 2016 · 134. Reposts.",['fantastic'],https://twitter.com/Iamunnimukundan/status/749945789581893632,https://twitter.com › Iamunnimukundan › status
52,Joe Farrell,for a #Fantastic site visit with. @BothellAvengers. this week! #AwesomeATSD #ExtraordinaryLeaders #LifeAtATT #BeProudBothell # ...,['Fantastic'],https://twitter.com/joe_farrell21/status/951235541365739520,https://twitter.com › joe_farrell21 › status
53,corinne dubreuil,"No way to describe this #Champion #Fantastic · @serenawilliams · #BestJubiEver #OnHerWay #usopen · @jsmoll. Image. 12:57 PM · Sep 5, 2015.",['Fantastic'],https://twitter.com/corinnedubreuil/status/640146807297822720,https://twitter.com › corinnedubreuil › status
54,Helmholtz-Zentrum Berlin,#fantastic #news | Congratulation to. @evlithun · @AlbrechtLab · @AntonioAbate83. und. @SalibaLab. for receiving the first. @helmholtz_de. High ...,['fantastic'],https://twitter.com/HZBde/status/1707325884812714394,https://twitter.com › HZBde › status
55,"Dana Schick, Actress",Great #meeting with a #fantastic #acting #talent #manager today. I'm super excited!! #ActressLife #Actress #Talentlink #Film #Commercial · 1 ...,['fantastic'],https://twitter.com/DanaSchick/status/791094800464220160,https://twitter.com › DanaSchick › status
56,Didier Drogba,"... After a #fantastic day at #reptonshcooldubai with #greatkids it was about… http://instagram.com/p/vjfoUbujMz/ · 8:32 PM · Nov 18, 2014 · 29. Reposts.",['fantastic'],https://twitter.com/didierdrogba/status/534806339319775232,https://twitter.com › didierdrogba › status
57,Monica Friday,"jst wtch #Obuko# I love Shawela #Fantastic Actress#. 8:52 PM · Jan 12, 2014.",['Fantastic'],https://mobile.twitter.com/monicafriday7/status/422471171763101696,https://mobile.twitter.com › monicafriday7 › status
58,Lavinia Duggan,"#vhilustforlife #fantastic atmosphere in #galway getting ready for great run #vhi. Image. 8:34 AM · Sep 3, 2016.",['fantastic'],https://mobile.twitter.com/LaviniaDuggan1/status/771989722080083972,https://mobile.twitter.com › LaviniaDuggan1 › status
59,ritchey walker,"#Tool #Phoenix #Lastnight #Fantastic … The only band that matters. Image. 2:24 PM · Feb 10, 2024. ·. 207. Views.",['Fantastic'],https://twitter.com/RitcheyW/status/1756323313973080137,https://twitter.com › RitcheyW › status
60,IDC | MEA,"IT'S #MyWay at #IDCALLIANCE #Fantastic #Musica #KARAOKE. Embedded video. 1:37. 4:21 PM · Nov 21, 2023. ·. 81. Views.",['Fantastic'],https://twitter.com/IDCMEA/status/1726999314696937841,https://twitter.com › IDCMEA › status
61,Cynthia Woolf,"""A #fantastic beginning to this series. I highly recommend this book!"" THORPE?S MAIL-ORDER BRIDE book 1 in The Brides of Homestead Canyon ...",['fantastic'],https://twitter.com/CynthiaWoolf/status/1757642117352972338,https://twitter.com › CynthiaWoolf › status
62,Tríonóide,Don't miss out on our #fantastic Easter Camp ...limited number of spaces remain for more information: https://bit.ly/3GPcSUt.,['fantastic'],https://twitter.com/Trionoide/status/1737170061037556209,https://twitter.com › Trionoide › status
63,Josh Dubow,... they were in Oakland. They would have been better off hiring someone cheaper than the #fantastic Josh McDaniels. Quote. nacho is the number one.,['fantastic'],https://twitter.com/JoshDubowAP/status/1758590888392180033,https://twitter.com › JoshDubowAP › status
64,Avaneesh Raman,#Fantastic to witness the #momentum on #Righttoinformation #RTI #awareness as an #integral tools towards #combatting #corruption in ...,['Fantastic'],https://twitter.com/AvaneeshRaman/status/1754403709986156585,https://twitter.com › AvaneeshRaman › status
65,Fubiz,"Fantastic Atmosphere by Huleeb #fantastic #horse #city #inspiration. Image. 1:05 PM · Jan 17, 2024. ·. 645. Views.",['fantastic'],https://twitter.com/fubiz/status/1747605950133870811,https://twitter.com › fubiz › status
66,Rebecca Hanser,Fabulous show! Absolutely hooked! What a powerhouse of a series! @SofiaVergara. you rock! #show #Griselda · @netflix · #fantastic ...,['fantastic'],https://twitter.com/Becky_DH/status/1753936615632667094,https://twitter.com › Becky_DH › status
67,Jim Palmer,"Disappointed I have to wait another year to watch season 4. Watch it if you can. #fantastic · 5:48 AM · Dec 24, 2022. ·. 33.8K. Views. 11. Reposts · 7.",['fantastic'],https://twitter.com/Jim22Palmer/status/1606527239499419650,https://twitter.com › status
68,Ole Karstad,"... cupcakes. These chocolate cake with peanut butter butter creams hit the spot after lunch. #fantastic. Image. 7:49 PM · Feb 3, 2024. ·. 304. Views. 2.",['fantastic'],https://twitter.com/collegeboy75/status/1753868326265139282,https://twitter.com › collegeboy75 › status
69,Danny Wood,"channel for a brand new episode of #TheWoodWorks! #justthetip #holdthebutter #familyfirst #fantastic. Embedded video. 0:09. 11:24 PM · Jan 10, ...",['fantastic'],https://twitter.com/dannywood/status/1480682003443953666,https://twitter.com › dannywood › status
70,Fred Gambino,"... #visdev #scifi #future #futurism #sciencefiction #fantastic #space #spaceart #planets #spacetravel. Image. 7:46 PM · Feb 7, 2024. ·. 262. Views.",['fantastic'],https://twitter.com/fred_gambino/status/1755317051856441608,https://twitter.com › fred_gambino › status
71,365 Radio,What a #Fantastic #Friday Line-Up on #365Radio All NEW Shows from. @Peter_pa_antony · @chunkygeoff · #MayHines · @DawnParry.,['Fantastic'],https://twitter.com/365Radiodotco/status/1689875541862629376,https://twitter.com › status
